record_id,industry_sector,age_group,experience_level,shift_type,weekly_hours,ppe_compliance,education_level,season,employment_type,safety_training_hrs,site_hazard_score,equipment_age_yrs,prev_incidents_3yr,near_misses_3yr,team_size,overtime_days_month,accident_probability,accident_occurred
W-02931,Mining,46-55,<1yr,Day,61,Partial,Secondary,Winter,Permanent,3,6.3,12,1,1,18,8,0.97,1
W-02932,Agriculture,26-35,7-15yr,Day,46,Full,Secondary,Spring,Agency,19,5.1,6,0,1,52,0,0.5099,1
W-02933,Construction,36-45,7-15yr,Night,61,None,Secondary,Winter,Agency,3,5.4,4,2,3,25,4,0.97,1
W-02934,Mining,26-35,3-7yr,Night,53,Full,Primary,Winter,Permanent,16,7.3,3,0,0,15,5,0.863,1
W-02935,Agriculture,18-25,<1yr,Day,54,Full,Secondary,Spring,Permanent,16,3.6,4,2,3,11,5,0.8106,1
W-02936,Construction,26-35,<1yr,Day,43,Full,Vocational,Winter,Permanent,8,4.2,1,0,1,16,1,0.7087,0
W-02937,Transportation,46-55,1-3yr,Day,38,Partial,Secondary,Autumn,Agency,23,1.9,5,1,1,26,3,0.5277,0
W-02938,Mining,36-45,3-7yr,Evening,42,Full,Degree,Autumn,Permanent,55,6.4,6,1,1,9,4,0.6401,1
W-02939,Chemical,18-25,3-7yr,Day,43,Partial,Secondary,Winter,Permanent,8,4.5,5,1,1,12,2,0.8006,0
W-02940,Construction,18-25,3-7yr,Rotating,51,Full,Primary,Spring,Permanent,7,4.7,2,1,1,2,5,0.8806,1
W-02941,Construction,36-45,7-15yr,Evening,51,Full,Primary,Autumn,Agency,21,6.2,12,0,0,2,6,0.633,1
W-02942,Agriculture,46-55,3-7yr,Rotating,36,Full,Vocational,Autumn,Contractor,8,5.3,3,1,2,17,1,0.5466,0
W-02943,Manufacturing,26-35,1-3yr,Night,51,None,Vocational,Summer,Agency,0,3.2,9,1,2,8,6,0.97,0
W-02944,Agriculture,36-45,7-15yr,Day,48,Full,Degree,Autumn,Permanent,13,2.5,14,0,1,14,1,0.2448,0
W-02945,Transportation,18-25,1-3yr,Day,46,Partial,Secondary,Autumn,Permanent,13,4.4,4,1,1,37,1,0.6002,0
W-02946,Construction,26-35,1-3yr,Rotating,40,Partial,Secondary,Spring,Temporary,8,7.5,32,1,3,22,0,0.97,1
W-02947,Mining,18-25,7-15yr,Evening,49,None,Degree,Spring,Permanent,0,4.3,4,4,8,7,3,0.97,1
W-02948,Mining,46-55,15+yr,Day,48,None,Degree,Summer,Permanent,3,5.1,3,1,1,2,2,0.9323,1
W-02949,Manufacturing,26-35,15+yr,Rotating,55,None,Secondary,Summer,Agency,0,5.8,7,3,5,17,6,0.97,1
W-02950,Chemical,46-55,<1yr,Evening,44,Full,Degree,Winter,Contractor,35,4.5,2,0,3,9,2,0.6659,0
W-02951,Transportation,36-45,3-7yr,Day,48,Full,Vocational,Summer,Permanent,12,5.4,11,0,0,10,1,0.3334,1
W-02952,Agriculture,46-55,<1yr,Evening,50,Full,Secondary,Autumn,Permanent,10,3.6,12,1,1,4,2,0.6039,1
W-02953,Agriculture,26-35,15+yr,Night,50,Full,Primary,Summer,Temporary,24,4.3,2,0,0,51,1,0.4455,1
W-02954,Manufacturing,26-35,1-3yr,Day,35,Full,Vocational,Spring,Contractor,15,2.0,3,0,0,8,2,0.3836,1
W-02955,Chemical,55+,1-3yr,Day,27,Partial,Vocational,Autumn,Permanent,1,2.3,9,0,1,3,1,0.6571,1
W-02956,Agriculture,36-45,15+yr,Day,39,Full,Secondary,Winter,Agency,7,3.5,4,1,1,5,1,0.3982,1
W-02957,Agriculture,46-55,15+yr,Night,36,Full,Secondary,Autumn,Permanent,9,4.1,10,0,0,11,3,0.4721,1
W-02958,Transportation,18-25,7-15yr,Night,52,Partial,Primary,Autumn,Temporary,17,3.8,8,2,3,10,7,0.9374,1
W-02959,Construction,26-35,<1yr,Day,37,None,Degree,Winter,Temporary,3,7.0,2,1,1,5,3,0.97,1
W-02960,Transportation,46-55,3-7yr,Night,44,Partial,Primary,Summer,Permanent,2,2.6,10,1,1,9,1,0.7225,0
W-02961,Construction,18-25,7-15yr,Day,60,Full,Vocational,Spring,Temporary,6,5.6,5,2,3,7,6,0.8814,1
W-02962,Manufacturing,36-45,3-7yr,Evening,42,None,Vocational,Winter,Agency,1,3.4,3,2,3,15,2,0.9454,1
W-02963,Manufacturing,26-35,<1yr,Rotating,58,Full,Degree,Winter,Permanent,9,2.5,10,0,1,13,5,0.6491,1
W-02964,Chemical,18-25,1-3yr,Evening,46,Partial,Vocational,Winter,Agency,35,5.0,3,1,1,30,2,0.9606,1
W-02965,Transportation,26-35,7-15yr,Rotating,37,Full,Vocational,Winter,Permanent,8,5.2,9,1,2,6,2,0.4371,0
W-02966,Agriculture,26-35,3-7yr,Night,49,Full,Vocational,Spring,Temporary,20,4.9,6,0,0,2,3,0.6696,1
W-02967,Agriculture,18-25,7-15yr,Day,27,Full,Secondary,Summer,Permanent,9,4.4,12,1,2,5,0,0.4799,0
W-02968,Mining,36-45,3-7yr,Night,51,None,Secondary,Spring,Agency,0,5.0,2,3,7,74,6,0.97,1
W-02969,Chemical,26-35,3-7yr,Day,38,Full,Vocational,Spring,Permanent,6,4.2,7,0,1,31,4,0.4491,0
W-02970,Manufacturing,26-35,15+yr,Evening,45,Partial,Primary,Winter,Permanent,3,3.7,6,0,1,38,1,0.4887,0
W-02971,Manufacturing,46-55,1-3yr,Evening,40,Partial,Vocational,Summer,Contractor,28,4.2,9,0,0,9,0,0.5807,0
W-02972,Construction,36-45,7-15yr,Rotating,58,Full,Vocational,Spring,Contractor,9,5.0,4,0,2,16,4,0.6268,0
W-02973,Transportation,26-35,1-3yr,Day,46,Full,Vocational,Summer,Permanent,15,3.0,0,1,3,4,4,0.3859,0
W-02974,Agriculture,46-55,<1yr,Rotating,46,Full,Vocational,Winter,Agency,9,2.5,3,1,1,5,3,0.7408,1
W-02975,Manufacturing,46-55,7-15yr,Rotating,45,Partial,Degree,Spring,Contractor,15,3.1,19,0,2,8,2,0.5209,1
W-02976,Construction,18-25,7-15yr,Day,47,Full,Vocational,Summer,Permanent,23,5.5,16,1,1,27,0,0.7142,1
W-02977,Transportation,26-35,7-15yr,Rotating,45,None,Secondary,Autumn,Temporary,0,3.3,1,3,6,30,0,0.97,1
W-02978,Construction,36-45,1-3yr,Day,27,Partial,Vocational,Spring,Permanent,0,6.8,11,0,0,12,3,0.8944,1
W-02979,Agriculture,26-35,1-3yr,Day,41,Full,Secondary,Winter,Temporary,7,2.8,7,0,1,15,5,0.4688,0
W-02980,Chemical,46-55,15+yr,Rotating,49,Partial,Secondary,Autumn,Contractor,8,4.5,9,0,0,13,3,0.6585,0
W-02981,Manufacturing,55+,1-3yr,Day,39,None,Vocational,Spring,Temporary,2,5.7,8,2,3,10,4,0.97,1
W-02982,Construction,55+,7-15yr,Evening,47,Partial,Secondary,Summer,Permanent,1,3.7,11,0,0,9,0,0.7975,1
W-02983,Agriculture,26-35,1-3yr,Evening,46,Full,Vocational,Summer,Temporary,7,3.6,2,0,2,21,1,0.6733,0
W-02984,Transportation,26-35,15+yr,Day,28,Partial,Vocational,Spring,Permanent,9,5.0,8,1,1,6,0,0.541,1
W-02985,Mining,55+,15+yr,Night,44,Full,Secondary,Summer,Permanent,65,7.9,6,1,1,71,2,0.7879,1
W-02986,Chemical,26-35,<1yr,Day,56,Partial,Secondary,Autumn,Permanent,31,4.8,18,0,0,10,5,0.8773,1
W-02987,Construction,26-35,7-15yr,Day,50,Full,Secondary,Spring,Permanent,32,4.1,6,1,2,4,2,0.5644,0
W-02988,Mining,36-45,1-3yr,Rotating,54,Full,Secondary,Spring,Permanent,6,5.5,4,0,0,10,7,0.8832,0
W-02989,Agriculture,26-35,1-3yr,Rotating,56,Full,Degree,Autumn,Contractor,7,3.9,0,1,2,31,3,0.7682,0
W-02990,Transportation,26-35,3-7yr,Evening,44,Full,Secondary,Summer,Temporary,20,3.0,4,1,1,5,3,0.5185,1
W-02991,Construction,46-55,3-7yr,Day,41,Full,Vocational,Spring,Agency,32,7.0,8,3,6,17,2,0.8292,1
W-02992,Transportation,18-25,1-3yr,Day,52,Full,Degree,Autumn,Agency,10,2.2,9,2,3,31,4,0.7901,1
W-02993,Mining,18-25,3-7yr,Rotating,57,Partial,Vocational,Spring,Permanent,8,6.4,4,1,2,18,3,0.97,1
W-02994,Manufacturing,26-35,1-3yr,Day,55,Partial,Secondary,Summer,Contractor,5,3.5,18,1,1,22,6,0.7802,1
W-02995,Construction,36-45,<1yr,Day,40,Partial,Degree,Spring,Permanent,1,5.4,1,0,0,18,3,0.8644,1
W-02996,Transportation,18-25,3-7yr,Rotating,54,Full,Vocational,Autumn,Permanent,12,3.3,6,1,2,10,6,0.6107,1
W-02997,Construction,36-45,3-7yr,Day,45,Full,Vocational,Autumn,Permanent,12,4.6,11,2,4,5,1,0.6494,1
W-02998,Manufacturing,36-45,7-15yr,Day,51,Full,Degree,Spring,Permanent,18,4.7,3,0,2,20,5,0.2727,0
W-02999,Manufacturing,46-55,7-15yr,Day,45,Partial,Vocational,Autumn,Temporary,16,4.2,2,0,1,15,2,0.4391,0
W-03000,Transportation,26-35,15+yr,Rotating,48,Partial,Secondary,Autumn,Temporary,18,3.7,6,1,1,14,2,0.6249,1
W-03001,Agriculture,46-55,3-7yr,Evening,52,Full,Vocational,Spring,Permanent,8,2.9,0,0,0,32,6,0.3608,0
W-03002,Transportation,26-35,<1yr,Day,43,Full,Secondary,Autumn,Temporary,17,5.0,0,0,0,6,2,0.4993,0
W-03003,Construction,36-45,3-7yr,Rotating,46,Full,Degree,Summer,Temporary,9,5.5,9,1,1,9,2,0.8506,1
W-03004,Agriculture,26-35,7-15yr,Night,58,Partial,Degree,Spring,Temporary,17,3.4,8,1,1,14,5,0.8603,1
W-03005,Mining,18-25,3-7yr,Day,49,Full,Vocational,Winter,Agency,14,4.7,0,1,1,31,0,0.8884,1
W-03006,Transportation,36-45,7-15yr,Evening,38,Full,Secondary,Autumn,Temporary,11,2.3,8,1,2,29,1,0.3515,1
W-03007,Chemical,26-35,1-3yr,Day,55,Full,Vocational,Autumn,Permanent,30,4.6,1,1,1,19,4,0.6524,1
W-03008,Construction,18-25,1-3yr,Evening,57,Partial,Vocational,Winter,Permanent,24,1.5,10,1,1,19,4,0.97,1
W-03009,Agriculture,26-35,7-15yr,Day,48,None,Secondary,Summer,Permanent,27,5.8,12,2,4,17,3,0.8043,1
W-03010,Construction,36-45,1-3yr,Day,43,Full,Secondary,Spring,Temporary,16,6.0,10,0,0,8,1,0.618,1
W-03011,Mining,26-35,3-7yr,Evening,58,Full,Secondary,Winter,Temporary,19,7.3,5,1,1,14,3,0.9649,1
W-03012,Manufacturing,26-35,3-7yr,Evening,58,Partial,Vocational,Summer,Temporary,6,3.4,2,0,0,3,4,0.6768,0
W-03013,Manufacturing,18-25,3-7yr,Day,38,Partial,Vocational,Autumn,Permanent,27,4.8,7,1,1,3,3,0.6012,0
W-03014,Manufacturing,36-45,3-7yr,Day,43,Partial,Degree,Winter,Agency,8,4.4,23,0,0,68,0,0.5939,1
W-03015,Agriculture,26-35,<1yr,Rotating,48,Partial,Secondary,Spring,Temporary,16,4.2,4,0,0,13,3,0.8331,1
W-03016,Manufacturing,26-35,15+yr,Day,59,Full,Secondary,Winter,Permanent,28,3.1,4,0,0,35,6,0.2477,0
W-03017,Agriculture,18-25,7-15yr,Evening,53,Full,Secondary,Autumn,Permanent,12,4.4,11,1,2,3,6,0.6603,1
W-03018,Manufacturing,26-35,3-7yr,Day,43,Partial,Degree,Winter,Temporary,21,4.3,13,1,3,12,1,0.6345,1
W-03019,Construction,46-55,1-3yr,Night,49,None,Secondary,Spring,Contractor,22,6.1,13,3,5,22,1,0.97,1
W-03020,Transportation,36-45,<1yr,Day,45,Partial,Degree,Autumn,Permanent,0,2.8,26,1,1,4,4,0.7929,1
W-03021,Manufacturing,46-55,7-15yr,Day,39,Partial,Degree,Winter,Permanent,6,3.0,3,1,2,4,2,0.4301,0
W-03022,Manufacturing,18-25,1-3yr,Evening,50,Full,Primary,Spring,Agency,43,3.6,4,2,3,5,1,0.8399,1
W-03023,Agriculture,55+,1-3yr,Day,49,Partial,Secondary,Summer,Permanent,0,4.2,4,1,1,34,2,0.7715,1
W-03024,Manufacturing,26-35,3-7yr,Evening,50,Partial,Secondary,Spring,Contractor,6,4.6,3,4,7,7,2,0.9378,1
W-03025,Construction,55+,3-7yr,Day,47,Partial,Secondary,Winter,Permanent,20,4.0,8,1,1,14,2,0.7407,1
W-03026,Manufacturing,26-35,7-15yr,Day,37,Partial,Vocational,Summer,Permanent,7,2.1,3,0,0,9,0,0.3155,0
W-03027,Chemical,36-45,7-15yr,Night,44,Full,Vocational,Spring,Permanent,21,4.6,5,0,0,5,5,0.3515,1
W-03028,Agriculture,26-35,7-15yr,Day,46,Partial,Vocational,Winter,Permanent,23,3.5,7,1,2,7,5,0.4934,1
W-03029,Agriculture,26-35,1-3yr,Day,53,Full,Secondary,Autumn,Temporary,8,3.6,5,0,1,6,6,0.5538,0
W-03030,Agriculture,46-55,3-7yr,Day,48,Full,Secondary,Autumn,Permanent,8,6.3,17,0,0,8,1,0.415,0
W-03031,Construction,46-55,<1yr,Day,36,Partial,Vocational,Autumn,Temporary,16,7.1,12,0,0,11,4,0.97,1
W-03032,Manufacturing,55+,3-7yr,Day,29,Full,Secondary,Autumn,Temporary,11,4.3,10,1,3,14,2,0.4991,1
W-03033,Transportation,36-45,3-7yr,Day,45,Partial,Vocational,Summer,Permanent,4,2.3,4,0,0,3,0,0.2873,0
W-03034,Construction,36-45,1-3yr,Day,49,None,Secondary,Winter,Permanent,7,6.0,10,2,5,20,2,0.97,1
W-03035,Construction,18-25,3-7yr,Rotating,55,Full,Secondary,Spring,Permanent,47,4.8,7,1,1,5,5,0.7977,1
W-03036,Construction,55+,7-15yr,Day,60,Full,Degree,Winter,Agency,8,5.5,3,0,1,5,7,0.6371,0
W-03037,Manufacturing,36-45,1-3yr,Rotating,57,Partial,Vocational,Summer,Permanent,15,3.5,1,2,4,12,4,0.8004,1
W-03038,Chemical,36-45,3-7yr,Night,54,Full,Secondary,Spring,Permanent,19,4.0,11,0,0,15,5,0.5969,1
W-03039,Construction,26-35,15+yr,Day,41,Partial,Secondary,Autumn,Contractor,16,3.0,3,0,0,15,2,0.6277,0
W-03040,Mining,36-45,3-7yr,Day,57,Full,Secondary,Winter,Temporary,15,3.9,4,0,0,11,5,0.6433,1
W-03041,Construction,55+,7-15yr,Day,37,None,Primary,Summer,Permanent,13,6.0,2,2,3,2,6,0.8902,1
W-03042,Chemical,18-25,7-15yr,Evening,54,Full,Vocational,Spring,Temporary,6,5.0,3,3,6,11,6,0.9485,1
W-03043,Construction,26-35,1-3yr,Night,65,None,Secondary,Autumn,Contractor,6,6.4,4,2,3,7,3,0.97,1
W-03044,Manufacturing,18-25,1-3yr,Evening,57,None,Secondary,Winter,Temporary,0,4.2,0,3,5,2,4,0.97,1
W-03045,Agriculture,46-55,7-15yr,Evening,42,Full,Secondary,Summer,Contractor,17,6.2,23,0,1,5,5,0.4176,0
W-03046,Agriculture,18-25,7-15yr,Day,32,Partial,Vocational,Spring,Permanent,16,4.0,10,1,1,21,2,0.6355,0
W-03047,Manufacturing,18-25,<1yr,Night,44,Full,Secondary,Autumn,Permanent,12,3.4,10,2,3,8,0,0.97,1
W-03048,Manufacturing,26-35,1-3yr,Day,46,Full,Degree,Summer,Temporary,19,2.3,5,1,1,23,3,0.5312,1
W-03049,Manufacturing,36-45,3-7yr,Rotating,46,Full,Secondary,Spring,Permanent,46,3.7,10,0,0,9,5,0.3498,0
W-03050,Construction,26-35,7-15yr,Day,47,Full,Secondary,Winter,Contractor,42,5.8,8,0,0,10,3,0.5356,1
W-03051,Construction,18-25,3-7yr,Day,31,None,Degree,Autumn,Permanent,0,4.9,14,2,4,29,0,0.97,1
W-03052,Manufacturing,55+,15+yr,Rotating,55,Full,Vocational,Spring,Permanent,8,4.0,11,1,1,15,6,0.6052,0
W-03053,Construction,55+,15+yr,Evening,41,Partial,Secondary,Winter,Permanent,12,5.3,9,0,3,12,2,0.6437,1
W-03054,Manufacturing,26-35,7-15yr,Night,49,Partial,Vocational,Autumn,Permanent,7,5.2,10,0,0,12,2,0.6536,0
W-03055,Agriculture,46-55,7-15yr,Day,42,None,Secondary,Autumn,Permanent,0,3.8,3,2,3,7,5,0.8664,0
W-03056,Chemical,36-45,3-7yr,Rotating,54,Partial,Vocational,Autumn,Permanent,1,4.8,9,0,0,23,5,0.9451,1
W-03057,Agriculture,26-35,<1yr,Rotating,44,None,Primary,Winter,Permanent,0,4.3,3,3,6,19,0,0.97,1
W-03058,Construction,26-35,3-7yr,Day,32,Full,Degree,Winter,Permanent,80,7.3,4,2,3,34,3,0.6605,1
W-03059,Construction,36-45,3-7yr,Day,50,Full,Vocational,Spring,Permanent,10,5.2,9,1,1,13,3,0.6532,0
W-03060,Chemical,26-35,1-3yr,Evening,33,None,Vocational,Spring,Contractor,0,4.2,6,5,9,14,0,0.97,1
W-03061,Manufacturing,26-35,7-15yr,Rotating,47,Partial,Vocational,Summer,Permanent,5,3.8,7,0,0,14,1,0.5271,0
W-03062,Construction,46-55,3-7yr,Evening,54,Full,Secondary,Summer,Permanent,8,4.9,10,1,2,4,6,0.7592,1
W-03063,Mining,36-45,7-15yr,Rotating,53,None,Degree,Autumn,Permanent,1,4.3,29,2,4,14,7,0.97,1
W-03064,Agriculture,36-45,3-7yr,Day,46,None,Secondary,Summer,Temporary,4,4.7,8,1,2,2,6,0.8255,0
W-03065,Agriculture,26-35,1-3yr,Rotating,49,Full,Secondary,Winter,Agency,38,1.9,9,1,1,8,2,0.7581,1
W-03066,Construction,36-45,3-7yr,Day,37,Partial,Vocational,Spring,Temporary,0,4.1,1,1,1,18,2,0.8209,1
W-03067,Construction,26-35,15+yr,Day,49,Partial,Degree,Spring,Contractor,16,4.6,5,1,1,9,5,0.7374,1
W-03068,Chemical,36-45,7-15yr,Evening,49,Full,Secondary,Summer,Permanent,6,5.9,12,0,0,3,4,0.4566,1
W-03069,Construction,46-55,1-3yr,Evening,47,Partial,Degree,Spring,Contractor,1,5.8,5,2,3,12,2,0.97,1
W-03070,Agriculture,46-55,3-7yr,Day,46,None,Vocational,Autumn,Contractor,2,5.6,4,2,3,20,2,0.97,1
W-03071,Agriculture,26-35,15+yr,Rotating,47,Partial,Degree,Summer,Permanent,22,4.4,25,0,0,6,1,0.5914,1
W-03072,Agriculture,36-45,<1yr,Rotating,55,Partial,Vocational,Autumn,Agency,10,3.6,1,0,0,13,4,0.8308,1
W-03073,Manufacturing,55+,1-3yr,Night,45,Full,Secondary,Spring,Temporary,18,1.6,17,0,1,7,0,0.6062,0
W-03074,Construction,36-45,1-3yr,Day,35,Partial,Degree,Winter,Permanent,0,4.8,19,0,0,24,0,0.8306,1
W-03075,Mining,18-25,3-7yr,Day,53,Full,Primary,Summer,Contractor,27,6.6,9,1,1,76,7,0.9321,0
W-03076,Transportation,36-45,3-7yr,Evening,35,Full,Vocational,Autumn,Permanent,10,1.5,4,0,0,7,1,0.2071,1
W-03077,Chemical,18-25,<1yr,Night,44,Partial,Degree,Summer,Permanent,2,5.4,6,1,2,3,7,0.97,1
W-03078,Construction,46-55,3-7yr,Day,49,Partial,Degree,Winter,Contractor,0,5.4,1,3,7,13,3,0.97,1
W-03079,Construction,36-45,<1yr,Evening,48,Full,Vocational,Winter,Contractor,29,5.0,0,1,1,8,1,0.8582,1
W-03080,Chemical,26-35,3-7yr,Evening,44,None,Secondary,Summer,Contractor,2,4.6,11,2,4,26,2,0.97,1
W-03081,Agriculture,18-25,3-7yr,Night,61,Partial,Vocational,Winter,Contractor,17,3.2,13,1,1,5,6,0.97,1
W-03082,Transportation,26-35,3-7yr,Day,53,Full,Vocational,Summer,Permanent,15,1.4,3,1,1,13,4,0.4175,0
W-03083,Construction,46-55,<1yr,Night,49,None,Degree,Winter,Permanent,6,1.7,7,1,1,15,4,0.97,1
W-03084,Mining,18-25,3-7yr,Day,41,Full,Secondary,Spring,Permanent,45,7.2,21,4,8,14,3,0.97,1
W-03085,Agriculture,36-45,3-7yr,Day,48,Partial,Vocational,Summer,Agency,13,4.1,5,0,0,14,1,0.55,1
W-03086,Agriculture,55+,3-7yr,Rotating,50,Full,Secondary,Winter,Permanent,16,4.5,11,0,0,28,2,0.5881,0
W-03087,Manufacturing,26-35,3-7yr,Day,55,None,Vocational,Spring,Permanent,5,4.0,32,1,1,30,5,0.8928,0
W-03088,Construction,26-35,3-7yr,Rotating,47,Full,Secondary,Autumn,Contractor,15,5.6,7,0,0,13,2,0.7958,1
W-03089,Mining,36-45,<1yr,Day,54,Full,Secondary,Autumn,Contractor,45,8.6,1,0,1,22,3,0.8319,1
W-03090,Construction,36-45,<1yr,Evening,35,Full,Vocational,Winter,Permanent,11,5.6,4,3,5,46,1,0.97,1
W-03091,Manufacturing,18-25,1-3yr,Day,48,Full,Vocational,Winter,Permanent,6,4.8,20,1,1,5,0,0.6439,1
W-03092,Chemical,18-25,7-15yr,Rotating,43,Full,Vocational,Summer,Permanent,7,3.9,5,1,2,73,2,0.6359,0
W-03093,Manufacturing,36-45,3-7yr,Rotating,49,Full,Degree,Autumn,Contractor,25,4.0,7,0,1,12,2,0.3994,0
W-03094,Transportation,55+,7-15yr,Day,44,Partial,Secondary,Spring,Agency,30,5.5,4,1,1,14,2,0.534,1
W-03095,Construction,18-25,7-15yr,Day,37,None,Secondary,Spring,Temporary,0,5.8,11,3,5,19,1,0.97,1
W-03096,Agriculture,26-35,7-15yr,Night,44,Partial,Secondary,Autumn,Temporary,1,3.4,11,0,0,45,1,0.757,1
W-03097,Chemical,26-35,3-7yr,Rotating,45,Full,Vocational,Spring,Permanent,7,4.8,6,1,1,29,3,0.7612,0
W-03098,Construction,46-55,1-3yr,Night,63,Full,Vocational,Spring,Permanent,8,3.0,2,1,2,40,6,0.929,1
W-03099,Construction,26-35,7-15yr,Rotating,44,Full,Vocational,Spring,Contractor,7,4.2,10,0,0,37,5,0.6785,0
W-03100,Manufacturing,46-55,1-3yr,Day,30,Full,Vocational,Spring,Temporary,11,4.2,4,1,2,6,3,0.5088,1
W-03101,Construction,18-25,3-7yr,Evening,40,Partial,Vocational,Autumn,Temporary,6,6.0,27,2,3,21,1,0.97,1
W-03102,Transportation,55+,1-3yr,Night,35,Partial,Degree,Spring,Contractor,8,3.5,9,3,5,8,2,0.9319,1
W-03103,Chemical,36-45,15+yr,Day,37,Partial,Secondary,Winter,Temporary,18,4.0,4,2,4,10,0,0.7138,1
W-03104,Manufacturing,36-45,3-7yr,Night,30,None,Degree,Spring,Permanent,6,3.8,0,1,3,3,3,0.8165,1
W-03105,Construction,26-35,1-3yr,Rotating,44,Full,Secondary,Spring,Agency,7,6.9,3,0,2,11,1,0.9218,1
W-03106,Manufacturing,46-55,7-15yr,Rotating,51,Partial,Secondary,Summer,Permanent,19,1.6,11,0,0,16,4,0.4906,1
W-03107,Agriculture,18-25,1-3yr,Day,42,Full,Vocational,Autumn,Permanent,22,3.5,4,1,3,5,1,0.5491,0
W-03108,Construction,18-25,15+yr,Day,43,Full,Secondary,Autumn,Temporary,23,4.7,16,2,7,17,3,0.851,1
W-03109,Mining,26-35,3-7yr,Evening,66,Partial,Vocational,Spring,Permanent,10,6.2,5,3,5,17,6,0.97,1
W-03110,Agriculture,46-55,7-15yr,Day,41,Partial,Vocational,Summer,Permanent,6,2.5,16,0,0,15,2,0.3883,1
W-03111,Agriculture,46-55,1-3yr,Rotating,50,Full,Secondary,Winter,Temporary,8,2.7,7,1,1,12,1,0.6639,0
W-03112,Construction,36-45,7-15yr,Day,46,Full,Primary,Summer,Permanent,41,5.9,15,0,1,4,0,0.4349,0
W-03113,Agriculture,36-45,15+yr,Night,52,Full,Vocational,Summer,Permanent,30,3.3,2,1,2,9,5,0.4304,0
W-03114,Construction,18-25,7-15yr,Day,41,Full,Degree,Autumn,Temporary,9,6.1,13,2,4,12,2,0.8942,1
W-03115,Construction,46-55,7-15yr,Evening,52,Partial,Vocational,Summer,Contractor,4,5.7,24,0,0,12,6,0.8619,1
W-03116,Transportation,46-55,<1yr,Day,55,Full,Vocational,Summer,Contractor,6,4.1,3,1,3,11,5,0.5693,0
W-03117,Agriculture,36-45,15+yr,Day,46,Full,Secondary,Winter,Temporary,22,2.6,20,0,0,14,1,0.2894,0
W-03118,Construction,36-45,3-7yr,Evening,55,Partial,Vocational,Winter,Contractor,12,6.9,0,1,3,7,3,0.8852,1
W-03119,Construction,55+,7-15yr,Night,54,Partial,Vocational,Autumn,Permanent,18,5.6,8,1,2,14,5,0.9647,1
W-03120,Construction,46-55,7-15yr,Night,51,Partial,Secondary,Summer,Contractor,1,6.4,3,0,0,11,5,0.97,1
W-03121,Construction,36-45,1-3yr,Day,37,Full,Secondary,Winter,Permanent,7,3.5,6,1,1,14,1,0.5781,1
W-03122,Construction,26-35,3-7yr,Day,45,Full,Secondary,Autumn,Contractor,28,5.0,6,2,4,28,1,0.6719,0
W-03123,Construction,36-45,<1yr,Night,57,Partial,Primary,Autumn,Permanent,13,5.3,5,0,0,8,4,0.97,1
W-03124,Manufacturing,36-45,7-15yr,Night,46,Full,Secondary,Autumn,Contractor,10,4.1,4,0,0,30,2,0.4651,1
W-03125,Agriculture,26-35,3-7yr,Day,46,Full,Vocational,Autumn,Agency,13,5.3,7,0,0,43,2,0.4888,1
W-03126,Agriculture,26-35,1-3yr,Day,37,None,Vocational,Winter,Contractor,2,3.4,7,1,2,10,4,0.9543,1
W-03127,Agriculture,26-35,15+yr,Day,48,Full,Secondary,Winter,Permanent,13,2.1,1,0,0,13,3,0.2372,0
W-03128,Construction,36-45,15+yr,Day,49,Partial,Vocational,Winter,Agency,5,2.8,15,0,0,18,2,0.6461,0
W-03129,Chemical,26-35,15+yr,Day,64,Full,Degree,Summer,Temporary,43,4.4,14,0,1,14,5,0.6115,0
W-03130,Transportation,26-35,7-15yr,Evening,47,Partial,Degree,Spring,Permanent,5,3.8,3,0,0,16,2,0.4703,0
W-03131,Transportation,46-55,7-15yr,Rotating,51,Full,Vocational,Summer,Temporary,11,3.6,7,0,0,3,6,0.4,1
W-03132,Transportation,36-45,7-15yr,Day,44,Full,Secondary,Winter,Permanent,28,3.0,4,1,1,12,1,0.1548,0
W-03133,Chemical,18-25,<1yr,Night,49,Full,Secondary,Autumn,Permanent,6,5.7,13,3,5,6,4,0.97,1
W-03134,Mining,26-35,15+yr,Evening,43,None,Secondary,Winter,Permanent,14,8.0,10,1,1,9,1,0.97,1
W-03135,Construction,46-55,15+yr,Rotating,59,Partial,Vocational,Spring,Permanent,3,7.4,20,1,1,27,5,0.97,1
W-03136,Agriculture,46-55,7-15yr,Night,45,Full,Secondary,Autumn,Permanent,16,5.3,11,1,2,16,3,0.6454,0
W-03137,Transportation,26-35,15+yr,Night,59,Partial,Vocational,Spring,Agency,3,3.9,7,3,6,19,4,0.97,1
W-03138,Agriculture,55+,3-7yr,Evening,45,Full,Degree,Winter,Permanent,30,3.0,6,0,2,11,1,0.2847,1
W-03139,Mining,18-25,3-7yr,Night,43,Full,Degree,Summer,Permanent,37,8.2,3,1,1,10,4,0.8961,1
W-03140,Construction,55+,15+yr,Day,41,Partial,Degree,Winter,Permanent,2,6.7,2,1,2,28,0,0.8291,1
W-03141,Manufacturing,26-35,3-7yr,Day,40,Full,Secondary,Autumn,Agency,31,3.8,10,1,1,10,0,0.4953,1
W-03142,Chemical,18-25,7-15yr,Rotating,44,Partial,Degree,Autumn,Contractor,1,3.5,18,1,1,23,2,0.97,1
